name,gc_content,Gtex_kidney,gene_disease_ass_count,oncodb_expression,orth_count,gene_length,HPA_kidney,mf_coal,bp_coal,cc_coal,biogrid_coal,kegg_coal,reactome_coal,ucsc_tfbs_coal,up_tissue_coal,transcript_count
ENSG00000145293,57.84,11.965245,0,-1.20067557694877,339,27567,33.8,6.0,3.0,2.0,35.0,2.0,4.0,79.0,4.0,11
ENSG00000145321,54.69,54.6242,0,0.332399161083091,272,10516,46.6,4.0,4.0,7.0,55.0,,4.0,31.0,3.0,9
ENSG00000145332,36.93,53.7551,18,-0.15021240323465,341,19303,12.1,1.0,2.0,2.0,83.0,,,51.0,6.0,6
ENSG00000145335,42.72,4.32099,4,0.378006189778003,242,91835,7.9,28.0,91.0,33.0,667.0,3.0,2.0,84.0,4.0,2
ENSG00000145348,37.39,5.761335,0,-3.09792328303458,336,767988,6.4,3.0,5.0,3.0,11.0,,,86.0,8.0,6
ENSG00000145362,54.14,0.3335275,1,0.0,296,22205,111.1,10.0,44.0,20.0,61.0,1.0,13.0,163.0,5.0,13
ENSG00000145365,51.31,16.15695,0,-0.700174179561537,325,29352,5.2,1.0,5.0,2.0,31.0,1.0,3.0,33.0,4.0,9
ENSG00000145386,41.88,3.531565,0,0.426116691907781,337,204605,0.5,4.0,24.0,8.0,164.0,12.0,60.0,64.0,3.0,2
ENSG00000145431,52.8,6.39462,0,0.657586723660987,336,10082,5.6,5.0,17.0,9.0,13.0,13.0,3.0,114.0,6.0,2
ENSG00000145439,53.85,15.85735,1,0.126369199556988,336,179406,27.5,11.0,6.0,2.0,44.0,3.0,4.0,44.0,6.0,12
ENSG00000145476,51.93,6.264715,6,-0.298812226329711,240,74441,34.2,7.0,5.0,2.0,11.0,,8.0,39.0,6.0,8
ENSG00000145494,35.79,0.995503,4,-0.444293320663518,339,280569,96.8,2.0,3.0,2.0,239.0,13.0,7.0,17.0,3.0,29
ENSG00000145545,42.78,1.452415,5,-1.43758575068423,336,84660,4.7,7.0,38.0,6.0,4.0,2.0,5.0,28.0,5.0,2
ENSG00000145592,51.44,26.4905,0,-0.0581676311333415,331,151024,137.1,6.0,10.0,5.0,130.0,2.0,36.0,26.0,7.0,19
ENSG00000145626,38.6,12.96495,0,0.913946424051513,28,131063,51.5,2.0,,3.0,4.0,,4.0,19.0,5.0,20
ENSG00000145685,63.12,6.49258,0,0.339140229794018,264,2545,2.6,1.0,5.0,4.0,24.0,,5.0,130.0,1.0,2
ENSG00000145703,39.47,10.94141,0,-0.571954399892849,327,38900,35.6,10.0,8.0,11.0,77.0,1.0,13.0,139.0,7.0,8
ENSG00000145708,43.42,201.338,0,-0.135712986855202,335,57209,36.9,3.0,24.0,12.0,14.0,,4.0,55.0,3.0,28
ENSG00000145715,38.81,0.0,109,0.0,263,236371,15.3,7.0,16.0,4.0,148.0,3.0,20.0,90.0,4.0,23
ENSG00000145723,57.21,0.0,8,2.34111100234524,236,7828,4.3,1.0,1.0,,6.0,,,48.0,6.0,3
ENSG00000145741,53.68,98.35635,11,-4.81584938422628,334,13272,400.7,2.0,4.0,5.0,821.0,,,51.0,8.0,4
ENSG00000145779,56.42,7.909665,0,-1.68438027803148,264,4586,12.5,2.0,5.0,2.0,32.0,,4.0,98.0,7.0,1
ENSG00000145781,42.39,507.2045,7,-0.787939586968425,330,4144,35.8,1.0,,2.0,43.0,,3.0,78.0,6.0,4
ENSG00000145819,40.08,13.85655,0,-0.406136798154744,239,31505,4.1,3.0,6.0,3.0,62.0,,15.0,162.0,4.0,6
ENSG00000145833,54.68,0.0944119,67,0.0,341,12235,18.9,6.0,2.0,6.0,155.0,1.0,4.0,62.0,7.0,5
ENSG00000145868,56.54,1.0879965,22,1.57992902056937,342,5411,13.0,1.0,5.0,4.0,148.0,,,78.0,10.0,4
ENSG00000145901,45.07,28.6526,6,-1.23938943337984,330,51945,54.5,4.0,17.0,2.0,215.0,1.0,4.0,100.0,12.0,9
ENSG00000145908,48.66,10.99168,0,-0.0749282629075717,104,6542,2.9,8.0,4.0,4.0,4.0,1.0,3.0,7.0,4.0,1
ENSG00000145911,50.87,16.2968,0,0.346603461567899,325,123106,1.3,1.0,1.0,3.0,48.0,,,75.0,5.0,13
ENSG00000145936,56.7,0.0,0,0.0,247,36977,0.9,2.0,10.0,3.0,7.0,3.0,12.0,43.0,6.0,5
ENSG00000145945,66.39,19.65795,1,0.404577200566114,113,15151,8.3,1.0,1.0,4.0,63.0,,,28.0,1.0,32
ENSG00000145949,58.23,25.92335,21,0.648451000522889,232,16763,3.0,5.0,1.0,1.0,26.0,9.0,,113.0,1.0,22
ENSG00000145979,41.83,31.9144,0,0.437847619944365,164,55662,21.6,3.0,6.0,4.0,61.0,1.0,4.0,32.0,7.0,13
ENSG00000145990,44.28,5.05908,0,-0.553789331410882,246,130911,0.9,3.0,,1.0,55.0,,6.0,111.0,2.0,3
ENSG00000146007,46.41,1.827475,8,-0.494085902571884,336,15780,61.2,4.0,2.0,4.0,97.0,1.0,,71.0,2.0,7
ENSG00000146039,54.07,0.0,0,0.0,124,40089,1.7,3.0,5.0,5.0,1.0,,,27.0,2.0,1
ENSG00000146072,51.86,57.93465,6,0.607771924680109,325,13534,50.0,1.0,20.0,6.0,20.0,1.0,4.0,90.0,5.0,5
ENSG00000146374,54.54,24.98095,0,-0.091842620473329,323,40113,1.7,3.0,10.0,1.0,7.0,1.0,9.0,116.0,4.0,8
ENSG00000146376,53.16,11.18753,4,-1.36744504884694,338,8312,28.6,2.0,7.0,6.0,31.0,,7.0,107.0,7.0,10
ENSG00000146386,41.19,3.15334,2,-0.310826424845589,342,59062,50.5,,1.0,,7.0,,,46.0,4.0,5
ENSG00000146411,38.79,0.3243115,3,0.0,342,212780,5.9,2.0,2.0,4.0,76.0,,3.0,74.0,2.0,8
ENSG00000146426,61.28,2.79619,2,1.73144721848589,320,16878,0.3,2.0,7.0,8.0,16.0,,18.0,122.0,3.0,7
ENSG00000146463,45.06,29.1605,4,0.45204941051363,285,6683,13.4,3.0,3.0,,111.0,,,96.0,5.0,8
ENSG00000146476,48.18,14.5823,0,-0.347117768530514,332,12793,41.9,9.0,5.0,,48.0,,,37.0,5.0,3
ENSG00000146587,44.82,20.79995,0,0.0618737496381835,119,103548,4.5,5.0,5.0,2.0,56.0,1.0,,10.0,3.0,3
ENSG00000146592,53.53,2.935875,2,2.11496968992875,320,23423,2.8,10.0,3.0,3.0,168.0,36.0,,170.0,4.0,11
ENSG00000146676,52.37,21.473,28,0.0,246,8171,9.3,12.0,5.0,2.0,125.0,,,82.0,5.0,11
ENSG00000146729,43.51,3.020205,0,-0.210262938642268,293,15422,64.4,1.0,3.0,2.0,148.0,,7.0,39.0,3.0,5
ENSG00000146731,43.77,10.20834,7,-0.146425301459345,307,53704,73.2,7.0,7.0,5.0,502.0,,16.0,49.0,8.0,12
ENSG00000146776,42.12,11.505,0,0.0,262,112990,7.3,1.0,,,79.0,,,158.0,3.0,1
ENSG00000146802,46.05,0.9504865,7,-0.836576156001718,336,22402,12.9,,,2.0,13.0,,,48.0,3.0,6
ENSG00000146828,39.61,0.0,0,0.0,325,7661,6.3,3.0,7.0,3.0,56.0,,,,6.0,2
ENSG00000146834,38.39,18.19255,0,-0.0373261382470245,212,51988,21.0,8.0,8.0,2.0,909.0,,,90.0,6.0,6
ENSG00000146842,58.51,1061.2395,21,-0.587632610275894,333,1645,8.7,,,2.0,136.0,,,61.0,5.0,5
ENSG00000146858,42.89,28.94745,3,-0.601892795093936,138,9201,2.9,,,1.0,34.0,,,28.0,4.0,5
ENSG00000146859,55.3,0.792049,0,0.0,253,8209,21.3,1.0,,1.0,58.0,,,26.0,2.0,2
ENSG00000147416,48.53,57.82175,6,-0.0689786008562895,296,4409,147.1,6.0,8.0,15.0,223.0,10.0,15.0,69.0,5.0,3
ENSG00000147421,54.95,3.568045,0,0.871803885397356,319,9116,4.3,7.0,9.0,11.0,130.0,,,113.0,8.0,7
ENSG00000147432,42.69,2.19696,0,-0.383620417293604,253,44748,0.0,6.0,10.0,7.0,7.0,1.0,8.0,34.0,3.0,2
ENSG00000147439,42.89,0.0,11,-0.49572236980818,335,360460,6.1,3.0,11.0,2.0,41.0,,,125.0,3.0,21
ENSG00000147471,40.78,11.3208,0,-1.08172762305583,342,48668,59.0,1.0,,3.0,101.0,,,61.0,5.0,29
ENSG00000147533,37.11,7.72855,0,0.295442304913342,314,13477,43.2,1.0,8.0,7.0,64.0,,8.0,38.0,2.0,8
ENSG00000147548,53.47,144.7105,28,2.17933183574738,330,4381,20.2,4.0,8.0,3.0,106.0,2.0,3.0,130.0,6.0,5
ENSG00000147601,43.17,14.4416,0,-0.73604801963178,334,50763,14.3,13.0,24.0,11.0,360.0,,29.0,24.0,3.0,2
ENSG00000147604,41.67,5.889955,0,0.0382756030902107,326,49874,1644.8,6.0,12.0,10.0,395.0,2.0,36.0,84.0,13.0,3
ENSG00000147606,58.7,26.0588,0,0.420108277783413,262,11667,24.0,7.0,9.0,7.0,1.0,1.0,4.0,92.0,3.0,9
ENSG00000147613,42.38,0.0,1,0.0,121,63550,0.2,4.0,1.0,,17.0,,,23.0,,11
ENSG00000147642,43.16,28.75115,30,-1.97734605637561,333,55443,4.3,4.0,5.0,9.0,29.0,,,120.0,7.0,11
ENSG00000147647,48.13,11.7253,0,-0.0329884119539105,345,41983,201.4,10.0,9.0,3.0,8.0,5.0,4.0,89.0,4.0,10
ENSG00000147654,57.26,8.51596,1,-0.255840688337927,338,3640,37.4,2.0,2.0,3.0,321.0,1.0,4.0,73.0,11.0,6
ENSG00000147852,60.89,887.575,0,0.455312314837532,332,2822,7.8,9.0,15.0,7.0,30.0,2.0,11.0,107.0,2.0,14
ENSG00000147872,56.39,4.0297,0,0.523002931715931,321,15889,171.0,1.0,7.0,6.0,22.0,1.0,10.0,37.0,4.0,7
ENSG00000147889,36.6,2.423805,1,-1.14889140757207,30,52641,0.2,14.0,60.0,9.0,308.0,18.0,51.0,34.0,3.0,5
ENSG00000147894,39.07,4.9498,0,-0.259467628649594,337,41154,4.7,3.0,13.0,20.0,159.0,3.0,,61.0,4.0,3
ENSG00000147912,44.37,6.05224,0,-5.71257448821781,293,53515,2.2,2.0,6.0,4.0,44.0,,7.0,76.0,1.0,6
ENSG00000148053,52.34,20.22015,1,-0.374551020226858,307,29353,20.6,11.0,47.0,14.0,38.0,6.0,17.0,151.0,5.0,7
ENSG00000148120,51.53,11.094125,91,0.219593893359215,330,7517,7.2,2.0,2.0,2.0,22.0,,3.0,147.0,5.0,10
ENSG00000148153,52.59,4.92929,8,-2.23012564306066,306,11595,10.9,1.0,5.0,4.0,24.0,,,17.0,5.0,3
ENSG00000148158,67.27,26.63355,0,0.819675390480973,338,1215,21.3,2.0,2.0,2.0,22.0,,,88.0,2.0,5
ENSG00000148180,38.2,6.878655,0,-0.314058093697245,259,11679,69.0,8.0,45.0,23.0,184.0,3.0,13.0,103.0,9.0,2
ENSG00000148219,44.11,38.90375,0,-0.103621950848607,238,43594,4.4,5.0,5.0,8.0,8.0,,,168.0,6.0,14
ENSG00000148225,36.75,2.964045,0,-0.429916392057469,329,19658,3.4,,,,1.0,,,47.0,2.0,3
ENSG00000148297,43.18,40.199,0,-1.76212019024745,337,177201,3.2,2.0,1.0,4.0,79.0,,6.0,67.0,4.0,3
ENSG00000148358,59.11,11.92971,11,5.5395331830434,256,4641,20.7,1.0,2.0,7.0,55.0,,,61.0,4.0,4
ENSG00000148384,40.69,4.606145,6,-0.684994028713352,337,89386,3.3,9.0,7.0,11.0,64.0,3.0,9.0,63.0,5.0,17
ENSG00000148481,48.89,40.6761,0,0.323132820449431,337,7420,16.9,3.0,2.0,2.0,45.0,,,62.0,8.0,5
ENSG00000148606,58.22,59.75365,0,0.597745959582403,332,4008,5.3,4.0,6.0,4.0,147.0,2.0,12.0,82.0,2.0,12
ENSG00000148634,51.72,31.9274,1,-0.0946560882748851,340,11528,13.8,1.0,4.0,2.0,72.0,1.0,4.0,106.0,3.0,5
ENSG00000148688,38.26,0.06853245,4,0.0,334,29715,16.4,5.0,5.0,5.0,92.0,1.0,6.0,84.0,8.0,10
ENSG00000148814,35.5,15.08445,0,-0.0637318143683323,191,43644,5.4,,,,26.0,,,20.0,3.0,16
ENSG00000148843,38.22,7.91645,0,-0.0334016487024627,339,199266,5.2,5.0,2.0,5.0,330.0,,5.0,110.0,8.0,12
ENSG00000148926,46.17,2.593434,61,4.26835953199108,301,21225,23.4,3.0,48.0,3.0,3.0,2.0,13.0,87.0,4.0,8
ENSG00000148935,47.55,0.0640979,6,0.0,335,18883,5.4,3.0,11.0,5.0,6.0,,5.0,81.0,6.0,10
ENSG00000149016,39.97,0.0,0,-0.636536815719795,282,24567,7.4,13.0,6.0,4.0,56.0,,,111.0,3.0,11
ENSG00000149090,41.04,5.27094,0,-4.5754205194559,256,356926,2.7,2.0,,1.0,2.0,,,116.0,5.0,2
ENSG00000149100,54.86,11.61355,0,-0.108779437276438,346,16616,113.8,3.0,4.0,6.0,130.0,,14.0,79.0,12.0,7
ENSG00000149124,41.55,10.50884,4,-0.074235847138118,57,197702,577.2,6.0,6.0,2.0,6.0,1.0,7.0,14.0,2.0,5
ENSG00000149136,44.83,6.541355,1,-0.300460621539254,245,31303,40.1,6.0,8.0,5.0,299.0,,24.0,106.0,8.0,3
ENSG00000149182,36.64,1.4996,1,-1.55864603284547,342,82884,36.5,2.0,7.0,4.0,145.0,1.0,17.0,108.0,10.0,6
ENSG00000149231,49.23,3.117295,0,0.061224485697243,262,31223,16.8,,,1.0,23.0,,,57.0,8.0,19
ENSG00000149243,46.07,61.3491,0,0.494952957640879,254,5126,0.0,1.0,,,11.0,,,64.0,3.0,3
ENSG00000149256,42.31,1.193575,0,0.819386448347328,311,45074,1.5,4.0,11.0,6.0,10.0,,,171.0,4.0,10
ENSG00000149257,35.31,17.319,5,0.116430059786357,264,14282,24.0,5.0,6.0,6.0,222.0,,3.0,69.0,9.0,9
ENSG00000149262,57.31,0.5270875,0,0.0,338,7648,9.5,1.0,2.0,4.0,105.0,,3.0,64.0,6.0,10
ENSG00000149273,37.44,5.280425,21,-0.397109325328268,337,76251,478.8,25.0,41.0,23.0,590.0,4.0,43.0,34.0,13.0,17
ENSG00000149289,64.1,105.4867,5,0.353505286791847,266,2609,3.5,5.0,2.0,2.0,7.0,,,118.0,3.0,5
ENSG00000149295,42.17,10.324485,6,-0.65077030511008,337,60613,0.0,11.0,100.0,23.0,96.0,8.0,6.0,118.0,5.0,2
ENSG00000149305,58.07,52.033,0,-0.449537601056953,243,9957,0.3,5.0,8.0,8.0,23.0,2.0,3.0,88.0,2.0,16
ENSG00000149311,54.59,9.699985,1,0.929832750210373,326,39592,5.8,10.0,78.0,13.0,301.0,14.0,58.0,91.0,9.0,8
ENSG00000149328,36.16,12.8346,0,-1.83326974206395,200,220856,20.8,2.0,1.0,2.0,64.0,,,80.0,2.0,9
ENSG00000149527,55.21,20.2727,3,-2.28995649637044,330,8404,0.8,3.0,13.0,7.0,30.0,7.0,3.0,147.0,6.0,13
ENSG00000149548,72.38,1.6287785,0,-1.04404433270602,312,629,0.6,,,1.0,9.0,,,57.0,1.0,2
ENSG00000149554,42.11,10.442115,53,-4.22095170715766,319,97001,2.2,7.0,33.0,13.0,220.0,6.0,29.0,74.0,10.0,3
ENSG00000149557,46.55,3.221745,0,0.465598415932541,303,130947,1.2,4.0,11.0,10.0,85.0,,,86.0,1.0,4
ENSG00000149564,40.86,5.960155,1,-1.68804739805295,211,247493,22.4,2.0,8.0,6.0,10.0,2.0,2.0,112.0,4.0,9
ENSG00000149577,43.43,41.923,4,0.117338206217161,311,28180,10.5,6.0,8.0,4.0,145.0,,,102.0,2.0,8
ENSG00000149582,35.36,2.99729,2,-0.131656910874301,307,304262,18.8,1.0,2.0,5.0,145.0,,,96.0,6.0,18
ENSG00000149599,35.17,3.34307,0,-0.236308362218823,238,43285,10.1,4.0,6.0,2.0,43.0,,,41.0,3.0,11
ENSG00000149658,37.12,4.65132,0,-1.03487213978531,319,53370,18.0,5.0,12.0,3.0,305.0,,,58.0,8.0,7
ENSG00000149806,52.61,11.85785,0,0.506570610018249,207,20394,355.5,2.0,11.0,7.0,152.0,2.0,,107.0,2.0,11
ENSG00000149930,37.95,4.43362,15,0.0,171,95698,10.5,11.0,28.0,13.0,53.0,1.0,,110.0,9.0,27
ENSG00000149932,73.51,20.18695,0,1.24890786667931,170,1309,84.9,1.0,2.0,2.0,25.0,,6.0,79.0,2.0,1
ENSG00000150048,37.05,5.705225,8,-2.67997889002179,136,47071,2.5,3.0,2.0,3.0,17.0,,,53.0,4.0,9
ENSG00000150054,46.76,10.9953,4,-0.342444432601006,329,149814,12.3,6.0,4.0,9.0,90.0,,11.0,95.0,4.0,20
ENSG00000150093,50.98,4.418215,3,0.0701724629807497,306,44165,182.0,17.0,60.0,36.0,296.0,25.0,53.0,75.0,10.0,16
ENSG00000150455,44.79,6.387365,0,-0.992446809886125,323,28889,3.9,10.0,35.0,5.0,45.0,10.0,17.0,58.0,4.0,1
ENSG00000150457,41.25,38.88465,0,-0.5014798279426,338,90264,10.0,5.0,13.0,4.0,247.0,2.0,2.0,89.0,5.0,6
ENSG00000150459,41.39,0.007638,7,0.0,335,10697,160.5,4.0,10.0,7.0,255.0,2.0,11.0,23.0,3.0,6
ENSG00000150625,38.82,5.37735,11,-3.09671103232924,283,590127,7.2,2.0,10.0,11.0,153.0,,,116.0,3.0,17
ENSG00000150628,59.39,9.440235,0,-0.30404017058824,271,5955,2.3,2.0,1.0,2.0,6.0,,,38.0,1.0,9
ENSG00000150656,52.47,0.24357975,0,0.0,237,68691,0.6,5.0,2.0,2.0,21.0,4.0,,43.0,3.0,1
ENSG00000150687,52.6,9.44323,0,-0.115503651464999,263,104087,42.8,2.0,3.0,3.0,61.0,,4.0,73.0,5.0,4
ENSG00000150753,37.11,2.352645,6,-0.838860840293176,341,136325,76.8,9.0,10.0,7.0,430.0,,13.0,43.0,13.0,18
ENSG00000150787,54.46,9.09428,0,0.648780397650085,332,10876,32.9,4.0,4.0,3.0,44.0,3.0,6.0,45.0,5.0,12
ENSG00000150961,67.02,15.48615,0,-1.71336858261705,337,2867,7.8,3.0,7.0,6.0,56.0,2.0,19.0,91.0,7.0,6
ENSG00000150990,41.3,5.981115,5,-1.09971235437217,345,203749,2.0,9.0,8.0,5.0,151.0,,5.0,52.0,3.0,5
ENSG00000151005,40.35,5.80573,2,0.831515404545031,139,14202,0.0,4.0,,1.0,17.0,4.0,,38.0,1.0,4
ENSG00000151006,45.86,22.1531,0,0.372552392559764,165,22885,0.1,2.0,1.0,1.0,2.0,,,99.0,1.0,15
ENSG00000151012,44.49,5.391255,6,0.17069195521655,325,51525,0.0,4.0,33.0,11.0,64.0,1.0,7.0,101.0,5.0,16
ENSG00000151090,49.94,4.32671,8,-2.65672095931585,309,129662,12.2,18.0,18.0,5.0,70.0,2.0,9.0,129.0,7.0,11
ENSG00000151136,40.67,16.4408,0,0.231959611106086,323,14281,4.2,1.0,1.0,1.0,4.0,,,138.0,4.0,1
ENSG00000151148,33.84,0.2247995,0,-0.0750916432898563,340,35890,16.9,2.0,2.0,,27.0,1.0,4.0,4.0,6.0,4
ENSG00000151151,37.65,3.167485,0,0.266966465640473,338,158711,4.2,19.0,6.0,3.0,9.0,3.0,3.0,59.0,3.0,12
ENSG00000151240,48.52,3.324695,25,1.60519437619961,262,1794,14.9,,,,6.0,,,134.0,4.0,3
ENSG00000151247,49.38,8.49464,1,-0.445247895919147,250,72177,47.8,8.0,15.0,15.0,100.0,6.0,27.0,71.0,8.0,10
ENSG00000151287,50.3,10.520975,1,-1.02566338148956,332,328437,19.4,1.0,,,2.0,,,31.0,1.0,11
ENSG00000151292,40.5,14.77545,0,-0.491324431429465,240,27644,14.3,4.0,6.0,3.0,117.0,1.0,,85.0,6.0,7
ENSG00000151414,39.52,14.46555,1,-0.889119090343096,331,104812,29.5,6.0,8.0,5.0,58.0,1.0,12.0,122.0,4.0,5
ENSG00000151422,53.32,166.7385,14,0.916731730293938,311,12670,3.5,15.0,38.0,13.0,26.0,1.0,3.0,117.0,6.0,8
ENSG00000151458,55.56,12.43261,0,0.1562795498943,321,2751,4.4,1.0,2.0,1.0,100.0,,,63.0,6.0,1
ENSG00000151461,34.4,11.82864,8,-0.143105553049596,327,65590,11.0,3.0,5.0,7.0,131.0,2.0,8.0,56.0,5.0,12
ENSG00000151465,47.83,11.5119,0,-0.528433861780615,337,8031,43.0,,7.0,1.0,34.0,,,41.0,5.0,5
ENSG00000151470,50.74,40.3874,0,0.809912147901346,321,4215,14.3,1.0,,,5.0,,,36.0,3.0,10
ENSG00000151474,42.36,15.02775,4,-0.176812482023422,327,41163,9.5,2.0,3.0,4.0,13.0,,,158.0,5.0,9
ENSG00000151491,41.09,44.35475,0,-0.473393864785623,330,49603,56.3,5.0,17.0,14.0,98.0,,4.0,108.0,8.0,3
ENSG00000151500,34.9,0.01501135,2,0.0,342,24055,40.4,,,1.0,14.0,,,66.0,5.0,1
ENSG00000151552,39.99,4.486775,11,-0.22208951699647,262,36688,111.1,6.0,11.0,4.0,37.0,2.0,4.0,52.0,5.0,12
ENSG00000151553,41.46,4.053395,4,-0.720407614101518,344,353240,8.0,,,,20.0,,,74.0,4.0,9
ENSG00000151617,59.3,87.79585,5,0.0376509350054045,336,6658,4.1,3.0,77.0,2.0,51.0,7.0,7.0,64.0,6.0,15
ENSG00000151657,50.84,12.8374,1,-0.841292113976067,341,24654,1.9,5.0,6.0,6.0,64.0,,3.0,42.0,3.0,4
ENSG00000151665,35.82,10.388395,1,-0.600027326058096,337,129743,20.3,3.0,2.0,2.0,29.0,2.0,4.0,61.0,1.0,8
ENSG00000151692,44.93,14.2957,0,0.20839392587873,261,23144,6.9,5.0,4.0,8.0,95.0,,4.0,82.0,2.0,8
ENSG00000151693,38.94,3.17535,0,-0.200201427645884,337,103069,24.0,3.0,1.0,3.0,34.0,2.0,,131.0,5.0,34
ENSG00000151704,47.85,23.14125,1,-1.20141324820389,302,6941,199.8,5.0,5.0,3.0,4.0,2.0,4.0,77.0,2.0,2
ENSG00000151729,36.96,2.371395,0,-0.98972695739211,321,120651,9.8,5.0,12.0,7.0,209.0,15.0,14.0,46.0,5.0,12
ENSG00000151789,50.52,5.759455,4,0.273758833859634,248,54849,1.5,3.0,,1.0,1.0,,,44.0,2.0,18
ENSG00000151881,44.49,3.48446,2,0.22446743807205,344,23804,9.9,1.0,,1.0,16.0,,,51.0,4.0,3
ENSG00000151892,45.86,12.12365,4,-0.0780385439624659,309,116203,6.0,5.0,12.0,11.0,8.0,,10.0,157.0,6.0,8
ENSG00000151893,40.72,0.00653577,0,0.0,338,4292,5.0,3.0,4.0,,22.0,,,82.0,2.0,1
ENSG00000152049,39.75,6.058085,0,1.23510845415765,333,122916,3.1,6.0,7.0,2.0,40.0,,4.0,73.0,4.0,12
ENSG00000152104,59.52,15.37875,1,0.054579961995426,262,68645,8.3,5.0,8.0,4.0,160.0,,5.0,122.0,7.0,9
ENSG00000152133,52.23,13.17605,3,0.0,346,50623,5.6,2.0,,2.0,40.0,,,30.0,4.0,6
ENSG00000152137,40.7,6.288575,0,-0.442194617479564,316,2434,22.5,3.0,4.0,6.0,137.0,,4.0,67.0,4.0,3
ENSG00000152217,39.55,17.4901,0,-0.540025194277545,319,50591,7.5,2.0,,3.0,23.0,,,163.0,3.0,2
ENSG00000152240,38.0,13.86875,2,1.57116606702979,340,44324,13.1,1.0,6.0,8.0,188.0,,17.0,50.0,5.0,4
ENSG00000152270,38.32,0.866125,1,-1.19623595428241,339,155075,3.1,8.0,9.0,6.0,120.0,11.0,14.0,105.0,4.0,3
ENSG00000152332,41.04,3.109205,1,-0.49649318110396,313,294738,31.5,9.0,7.0,7.0,15.0,,5.0,52.0,3.0,14
ENSG00000152377,65.23,31.278,0,-0.250111162500654,322,2858,24.5,5.0,9.0,7.0,8.0,,,150.0,5.0,15
ENSG00000152382,66.36,28.61535,0,-0.163244085014327,345,8021,11.7,1.0,4.0,6.0,54.0,,3.0,65.0,2.0,4
ENSG00000152402,50.47,4.23925,7,1.80707708388054,321,34724,1.8,5.0,4.0,1.0,15.0,11.0,5.0,95.0,,4
ENSG00000152413,46.98,10.8997,5,-1.51645903244259,250,176995,5.8,7.0,21.0,16.0,90.0,2.0,3.0,76.0,5.0,4
ENSG00000152430,46.89,3.015455,0,-1.9686429999382,257,5294,0.0,4.0,6.0,5.0,42.0,,,61.0,2.0,2
ENSG00000152457,38.34,19.8578,0,0.346777419619001,327,55187,3.0,6.0,8.0,4.0,41.0,2.0,3.0,59.0,7.0,13
ENSG00000152465,37.71,16.14025,1,-0.677545319551532,336,74293,9.5,2.0,4.0,6.0,65.0,,14.0,79.0,5.0,5
ENSG00000152520,46.21,3.3373,3,-1.77110107209289,341,35314,10.5,7.0,6.0,3.0,50.0,1.0,3.0,101.0,6.0,6
ENSG00000152527,39.79,3.45392,1,-0.183777590930138,345,483769,7.4,2.0,1.0,8.0,10.0,,,95.0,4.0,5
ENSG00000152558,40.01,15.3317,7,-0.405481627153022,251,90958,94.0,2.0,1.0,3.0,7.0,,,25.0,2.0,5
ENSG00000152620,47.77,6.69135,1,1.35317367317241,344,117610,23.4,3.0,3.0,2.0,33.0,3.0,4.0,56.0,3.0,14
ENSG00000152642,47.68,0.07301445,0,0.0,280,21760,34.6,8.0,13.0,4.0,58.0,1.0,5.0,35.0,3.0,2
ENSG00000152683,48.38,21.006,1,1.08185499205009,327,46507,11.8,2.0,3.0,3.0,114.0,,10.0,58.0,7.0,12
ENSG00000152700,55.69,37.01665,0,0.055198040363566,334,3513,57.6,4.0,13.0,8.0,90.0,2.0,25.0,51.0,5.0,15
ENSG00000152894,62.1,5.52321,6,-0.0723532584586435,338,4128,15.0,8.0,9.0,3.0,100.0,,11.0,57.0,4.0,3
ENSG00000152904,52.32,13.201,0,0.319463046567537,335,39277,28.0,7.0,7.0,1.0,54.0,2.0,6.0,43.0,6.0,14
ENSG00000152910,60.41,20.2685,1,-0.0591166706207725,182,15893,0.0,,6.0,3.0,17.0,,,133.0,1.0,5
ENSG00000152926,62.23,3.69304,1,2.00504597939844,0,6599,3.2,6.0,3.0,1.0,1.0,,,8.0,1.0,8
ENSG00000152936,43.19,0.2547495,4,0.994941710176971,202,56616,0.7,,1.0,3.0,3.0,,,40.0,3.0,8
ENSG00000152939,38.77,1.796485,2,-0.167424913581829,312,147349,8.0,1.0,4.0,12.0,63.0,1.0,,41.0,4.0,26
ENSG00000152952,43.64,6.440845,0,0.233040776506203,331,59994,26.3,3.0,5.0,4.0,108.0,2.0,3.0,81.0,8.0,10
ENSG00000153015,34.83,0.662049,25,0.415870016017731,333,607445,14.3,1.0,4.0,3.0,50.0,,4.0,108.0,4.0,26
ENSG00000153037,37.02,20.099065,4,-6.54528440397242,339,316813,22.5,4.0,4.0,5.0,72.0,1.0,3.0,23.0,5.0,7
ENSG00000153048,66.86,5.936995,1,-3.34226378082568,330,5798,33.9,4.0,2.0,5.0,48.0,,,34.0,8.0,5
ENSG00000153071,39.11,0.0274565,1,1.08013741570429,261,60786,180.8,6.0,39.0,11.0,133.0,1.0,8.0,108.0,5.0,3
ENSG00000153086,43.71,32.5563,0,-0.43856008576308,348,80925,142.4,5.0,5.0,3.0,5.0,2.0,3.0,45.0,4.0,4
ENSG00000153130,39.86,29.08925,9,-0.395490229306032,266,95665,102.6,1.0,2.0,6.0,44.0,,4.0,82.0,5.0,6
ENSG00000153179,40.35,12.932475,4,0.476566543397662,329,40538,6.4,2.0,2.0,4.0,38.0,,,76.0,,6
